preprocessed_full_path,final_authoritative_label,class_index,pred_label_idx,pred_label_name,prob_NV,prob_MEL,prob_BCC,correct,error_type
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0011326.jpg,NV,0,1,MEL,0.2902975,0.7096344,6.803497e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0011402.jpg,NV,0,1,MEL,0.34899494,0.6509017,0.000103385304,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0012206_downsampled.jpg,NV,0,1,MEL,0.026890699,0.97303843,7.0912276e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0012357_downsampled.jpg,NV,0,1,MEL,0.28587133,0.71411926,9.435326e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0012487_downsampled.jpg,NV,0,2,BCC,0.013444901,0.00096705096,0.9855881,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0013222_downsampled.jpg,NV,0,1,MEL,0.13190858,0.8680883,3.1211753e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0013274_downsampled.jpg,NV,0,1,MEL,0.33652285,0.66309386,0.00038328773,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0013346_downsampled.jpg,NV,0,1,MEL,0.46884072,0.52972037,0.0014389537,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0013432_downsampled.jpg,NV,0,1,MEL,0.29747322,0.7024435,8.326096e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0013494_downsampled.jpg,NV,0,1,MEL,0.49508268,0.50416815,0.00074918463,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0013553_downsampled.jpg,NV,0,1,MEL,0.03255603,0.9674434,5.6110576e-07,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0013713_downsampled.jpg,NV,0,1,MEL,0.21121338,0.7876376,0.0011490816,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0014131_downsampled.jpg,NV,0,1,MEL,0.06748729,0.9324166,9.614835e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0014328_downsampled.jpg,NV,0,1,MEL,0.4628701,0.53711915,1.0744932e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0014516_downsampled.jpg,NV,0,1,MEL,0.16332182,0.8366471,3.106184e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0014696_downsampled.jpg,NV,0,1,MEL,0.15024884,0.84961516,0.00013605299,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0014724_downsampled.jpg,NV,0,1,MEL,0.11239256,0.8876073,9.076207e-08,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0014898_downsampled.jpg,NV,0,1,MEL,0.22993919,0.7487533,0.021307483,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015064_downsampled.jpg,NV,0,1,MEL,0.45341855,0.5464693,0.00011214927,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015347_downsampled.jpg,NV,0,2,BCC,0.38876024,0.011311309,0.5999285,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015968_downsampled.jpg,NV,0,1,MEL,0.44922778,0.5507718,4.5065303e-07,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016014_downsampled.jpg,NV,0,1,MEL,0.45577276,0.5442243,2.9259313e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016036_downsampled.jpg,NV,0,1,MEL,0.16625968,0.83358496,0.00015533011,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016068_downsampled.jpg,NV,0,1,MEL,0.14244138,0.85455346,0.0030051407,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016072_downsampled.jpg,NV,0,1,MEL,0.11043847,0.88955265,8.817478e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0024608.jpg,NV,0,1,MEL,0.08285081,0.9168584,0.00029079898,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0024789.jpg,NV,0,2,BCC,0.24350336,0.0022409717,0.7542557,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0024831.jpg,NV,0,2,BCC,0.15298149,0.020150546,0.826868,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0024891.jpg,NV,0,1,MEL,0.32606092,0.6363843,0.03755476,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0024924.jpg,NV,0,1,MEL,0.37422916,0.6250981,0.0006726949,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0024938.jpg,NV,0,1,MEL,0.052739818,0.9467516,0.0005085846,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0024963.jpg,NV,0,1,MEL,0.02300685,0.8181973,0.15879583,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025008.jpg,NV,0,1,MEL,0.39058414,0.5816381,0.02777779,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025078.jpg,NV,0,1,MEL,0.4608951,0.5390725,3.2413005e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025158.jpg,NV,0,1,MEL,0.2520675,0.74788165,5.0814713e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025231.jpg,NV,0,1,MEL,0.03020394,0.969277,0.0005189875,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025262.jpg,NV,0,1,MEL,0.25969273,0.456164,0.28414327,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025453.jpg,NV,0,1,MEL,0.19007215,0.8098295,9.8395205e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025476.jpg,NV,0,1,MEL,0.3695438,0.5920583,0.038397882,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025735.jpg,NV,0,1,MEL,0.40454915,0.45745426,0.13799664,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0025846.jpg,NV,0,1,MEL,0.31929824,0.6347875,0.045914277,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026017.jpg,NV,0,1,MEL,0.41629973,0.5824538,0.0012465195,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026053.jpg,NV,0,1,MEL,0.18390337,0.81254923,0.0035473567,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026084.jpg,NV,0,1,MEL,0.03866948,0.93188554,0.029445026,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026099.jpg,NV,0,1,MEL,0.33992678,0.65919507,0.0008781948,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026166.jpg,NV,0,1,MEL,0.48097977,0.51767254,0.0013476441,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026251.jpg,NV,0,2,BCC,0.065315515,0.0030318324,0.93165255,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026260.jpg,NV,0,1,MEL,0.3838418,0.61602604,0.00013211013,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026330.jpg,NV,0,1,MEL,0.40508622,0.57094795,0.023965873,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026491.jpg,NV,0,1,MEL,0.08452206,0.9153963,8.164079e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026512.jpg,NV,0,1,MEL,0.12086398,0.878065,0.0010710463,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0026852.jpg,NV,0,1,MEL,0.16207321,0.8377094,0.0002173087,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027007.jpg,NV,0,1,MEL,0.4097468,0.5755951,0.014658056,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027062.jpg,NV,0,1,MEL,0.43892294,0.55338866,0.007688395,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027087.jpg,NV,0,1,MEL,0.20140329,0.79522413,0.0033725386,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027152.jpg,NV,0,1,MEL,0.028489318,0.97150236,8.34101e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027235.jpg,NV,0,1,MEL,0.1286605,0.87131405,2.544539e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027240.jpg,NV,0,2,BCC,0.10476343,0.003332446,0.8919041,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027423.jpg,NV,0,2,BCC,0.35801002,0.002087409,0.63990253,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027644.jpg,NV,0,1,MEL,0.38193092,0.6180334,3.5737758e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0027667.jpg,NV,0,1,MEL,0.22458564,0.77525157,0.00016284587,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028098.jpg,NV,0,1,MEL,0.22394839,0.775852,0.00019966393,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028186.jpg,NV,0,1,MEL,0.3840996,0.615088,0.0008124559,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028214.jpg,NV,0,1,MEL,0.007155015,0.93470496,0.058140006,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028261.jpg,NV,0,1,MEL,0.062361803,0.93594486,0.0016932981,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028305.jpg,NV,0,1,MEL,0.38534954,0.614308,0.00034248675,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028378.jpg,NV,0,1,MEL,0.13341293,0.8665538,3.3297958e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028598.jpg,NV,0,1,MEL,0.37815708,0.6206629,0.0011799642,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028599.jpg,NV,0,1,MEL,0.23203033,0.7394462,0.028523462,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028645.jpg,NV,0,1,MEL,0.11303814,0.4529327,0.4340292,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028737.jpg,NV,0,2,BCC,0.04241009,0.0014322564,0.9561576,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0028834.jpg,NV,0,1,MEL,0.43120688,0.5681514,0.000641675,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029145.jpg,NV,0,2,BCC,0.20238617,0.16857739,0.6290364,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029277.jpg,NV,0,1,MEL,0.39599204,0.60249704,0.0015109254,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029382.jpg,NV,0,2,BCC,0.15952446,0.12057682,0.7198987,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029389.jpg,NV,0,1,MEL,0.21607007,0.7300035,0.053926453,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029441.jpg,NV,0,2,BCC,0.43125865,0.07708085,0.49166048,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029452.jpg,NV,0,1,MEL,0.008229637,0.99177015,2.8501287e-07,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029725.jpg,NV,0,1,MEL,0.27611762,0.72359675,0.00028563672,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029835.jpg,NV,0,1,MEL,0.26031318,0.73965144,3.541434e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029978.jpg,NV,0,1,MEL,0.23472889,0.73661786,0.028653266,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0029985.jpg,NV,0,1,MEL,0.25820276,0.665797,0.07600024,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030057.jpg,NV,0,2,BCC,0.058748458,0.00046912982,0.9407824,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030065.jpg,NV,0,1,MEL,0.028702488,0.97090775,0.00038975556,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030093.jpg,NV,0,2,BCC,0.042187735,0.06743667,0.8903755,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030334.jpg,NV,0,1,MEL,0.38887224,0.6109495,0.00017830473,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030358.jpg,NV,0,1,MEL,0.4770627,0.5225916,0.00034569553,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030492.jpg,NV,0,1,MEL,0.25012153,0.7498354,4.3062293e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030535.jpg,NV,0,1,MEL,0.38560972,0.58753866,0.02685166,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030771.jpg,NV,0,1,MEL,0.2957209,0.70417917,9.9949335e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030772.jpg,NV,0,1,MEL,0.48276818,0.5172189,1.287586e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030809.jpg,NV,0,1,MEL,0.18252872,0.8102588,0.0072124694,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0030841.jpg,NV,0,1,MEL,0.025173746,0.9747697,5.6514524e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0031031.jpg,NV,0,1,MEL,0.18747087,0.8096349,0.0028942383,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0031091.jpg,NV,0,1,MEL,0.09133125,0.55075914,0.35790965,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0031354.jpg,NV,0,1,MEL,0.22790845,0.7718969,0.00019461286,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0031411.jpg,NV,0,1,MEL,0.087020956,0.9128515,0.00012757091,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0031462.jpg,NV,0,1,MEL,0.13120238,0.86848515,0.0003123922,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0031567.jpg,NV,0,1,MEL,0.3699593,0.6288692,0.0011714982,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0031742.jpg,NV,0,1,MEL,0.3947666,0.5995581,0.0056752674,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032107.jpg,NV,0,1,MEL,0.3300607,0.6690135,0.0009258175,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032311.jpg,NV,0,1,MEL,0.44799477,0.551945,6.0282553e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032327.jpg,NV,0,1,MEL,0.2440718,0.7554696,0.0004586054,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032376.jpg,NV,0,2,BCC,0.41320032,0.0073061027,0.5794936,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032387.jpg,NV,0,1,MEL,0.27090555,0.7288725,0.0002219873,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032519.jpg,NV,0,2,BCC,0.3576784,0.020783143,0.6215385,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032565.jpg,NV,0,1,MEL,0.29884982,0.70110327,4.6968496e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032619.jpg,NV,0,2,BCC,0.24305448,0.22497016,0.5319753,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032646.jpg,NV,0,1,MEL,0.21766774,0.7801925,0.0021397609,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032673.jpg,NV,0,1,MEL,0.4346106,0.56451833,0.0008711075,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0032704.jpg,NV,0,1,MEL,0.09656386,0.90339065,4.5553825e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033289.jpg,NV,0,1,MEL,0.0491299,0.95083797,3.216046e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033314.jpg,NV,0,1,MEL,0.34523737,0.65467197,9.061428e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033338.jpg,NV,0,1,MEL,0.17745094,0.8185581,0.003991006,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033360.jpg,NV,0,1,MEL,0.46441627,0.5343455,0.0012381678,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033404.jpg,NV,0,1,MEL,0.43704927,0.5614249,0.0015258024,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033478.jpg,NV,0,1,MEL,0.3417487,0.6540305,0.004220749,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033484.jpg,NV,0,1,MEL,0.34008437,0.65894765,0.0009679785,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033589.jpg,NV,0,1,MEL,0.4546814,0.54503226,0.000286368,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033684.jpg,NV,0,1,MEL,0.3873757,0.6122996,0.00032464092,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033740.jpg,NV,0,1,MEL,0.3733362,0.6203477,0.00631616,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033764.jpg,NV,0,1,MEL,0.051090986,0.9489031,5.936806e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033888.jpg,NV,0,1,MEL,0.36652416,0.63321537,0.0002604212,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0033934.jpg,NV,0,1,MEL,0.23860644,0.7605324,0.00086125615,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0034014.jpg,NV,0,1,MEL,0.45914048,0.54085565,3.9108218e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0034027.jpg,NV,0,1,MEL,0.33333623,0.6662571,0.00040665126,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0034090.jpg,NV,0,2,BCC,0.022172866,0.014493573,0.9633335,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0034108.jpg,NV,0,1,MEL,0.49153453,0.49260858,0.015856849,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0034190.jpg,NV,0,2,BCC,0.4652006,0.0060279877,0.5287714,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0034288.jpg,NV,0,1,MEL,0.30236235,0.6968233,0.0008144199,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0034297.jpg,NV,0,1,MEL,0.2782964,0.72005296,0.0016506162,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0053645.jpg,NV,0,1,MEL,0.13356492,0.86602855,0.00040656593,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0053652.jpg,NV,0,1,MEL,0.45912775,0.54034907,0.00052317086,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0053729.jpg,NV,0,1,MEL,0.4274185,0.4367385,0.13584304,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0053732.jpg,NV,0,1,MEL,0.37023467,0.629484,0.0002813687,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0053845.jpg,NV,0,1,MEL,0.4590609,0.5398286,0.001110529,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0053948.jpg,NV,0,1,MEL,0.0008449484,0.9991547,3.3820226e-07,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0054166.jpg,NV,0,1,MEL,0.27698174,0.7229314,8.682144e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0054557.jpg,NV,0,1,MEL,0.009521922,0.9858964,0.004581723,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0054576.jpg,NV,0,1,MEL,0.46527156,0.53469574,3.2689528e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0054741.jpg,NV,0,2,BCC,0.12098289,0.14733219,0.731685,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0054758.jpg,NV,0,2,BCC,0.00033258437,1.6874925e-05,0.9996505,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0055133.jpg,NV,0,1,MEL,0.45581174,0.543693,0.0004952215,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0055395.jpg,NV,0,2,BCC,0.09726365,0.005208395,0.897528,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0055551.jpg,NV,0,2,BCC,0.011859676,0.25582722,0.73231304,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0055749.jpg,NV,0,1,MEL,0.1276491,0.73195326,0.14039762,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0055880.jpg,NV,0,1,MEL,0.09411006,0.90588176,8.255641e-06,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0056077.jpg,NV,0,2,BCC,0.00936921,5.3503107e-05,0.99057734,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0056256.jpg,NV,0,1,MEL,0.064930804,0.93469113,0.0003780884,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0056418.jpg,NV,0,1,MEL,0.12781936,0.8718214,0.00035918827,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0056512.jpg,NV,0,1,MEL,0.010449991,0.98954993,4.8349964e-08,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0056807.jpg,NV,0,1,MEL,0.041400947,0.9585024,9.6653224e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0057059.jpg,NV,0,1,MEL,0.23263988,0.7620923,0.005267875,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0057066.jpg,NV,0,2,BCC,0.43896556,0.001654051,0.55938035,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0057071.jpg,NV,0,1,MEL,0.2083957,0.78560156,0.0060027028,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0057102.jpg,NV,0,1,MEL,0.3718466,0.6281312,2.2192784e-05,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0057562.jpg,NV,0,2,BCC,0.033575587,0.0831707,0.88325363,False,NV_as_BCC
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0057651.jpg,NV,0,1,MEL,0.0070525818,0.9909436,0.0020038714,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0057873.jpg,NV,0,1,MEL,0.058335837,0.9414155,0.0002486445,False,NV_as_MEL
C:\SKIN CANCER v2\final DS\images\NV\ISIC_0058042.jpg,NV,0,1,MEL,0.20717028,0.791173,0.0016566821,False,NV_as_MEL
